window_id,file_id,farm,source_path,source_session,cow_token,start_seconds,duration_seconds,sampling_rule,role,reference_status,timestamp_validation
jiufu_d7498380edb383_first30,jiufu_d7498380edb383,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,20240809T093825_719,719,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_512d98136d6412_first30,jiufu_512d98136d6412,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,20240809T094601_A1022251,A1022251,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_7b10e1dbd08a03_first30,jiufu_7b10e1dbd08a03,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094835-A1022259.MP4,20240809T094835_A1022259,A1022259,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_1b1d8d9b6faec7_first30,jiufu_1b1d8d9b6faec7,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,20240810T085516_1823,1823,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_1a11fc33fcb6cf_first30,jiufu_1a11fc33fcb6cf,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,20240810T085733_1646,1646,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_993a2261c33ae0_first30,jiufu_993a2261c33ae0,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,20240810T090006_1578,1578,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_15023a4d62f18e_first30,jiufu_15023a4d62f18e,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,20240810T091205_997,997,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_bcea2687a6b788_first30,jiufu_bcea2687a6b788,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,20240810T091529_1836,1836,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_4a3dc560468965_first30,jiufu_4a3dc560468965,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092347-846.MP4,20240810T092347_846,846,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_82901a53b6079a_first30,jiufu_82901a53b6079a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092944-1879.MP4,20240810T092944_1879,1879,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_3f4036e1d8bfe3_first30,jiufu_3f4036e1d8bfe3,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T090749-639.MP4,20240811T090749_639,639,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_aed28276135071_first30,jiufu_aed28276135071,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T091914-1180.MP4,20240811T091914_1180,1180,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_af70c3cc180ae2_first30,jiufu_af70c3cc180ae2,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093121-810.MP4,20240811T093121_810,810,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_fe965ff4644d07_first30,jiufu_fe965ff4644d07,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,20240811T093648_372,372,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_f6bca344b2c8ce_first30,jiufu_f6bca344b2c8ce,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,20240811T094327_810,810,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_ce6ff507b22ee9_first30,jiufu_ce6ff507b22ee9,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,20240811T094536_A1021156,A1021156,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_075ed4d93c9959_first30,jiufu_075ed4d93c9959,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,20240811T094912_1371,1371,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_234cbf6b627421_first30,jiufu_234cbf6b627421,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,20240811T095232_270,270,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_1dc98a0ed074ec_first30,jiufu_1dc98a0ed074ec,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095726-1414.MP4,20240811T095726_1414,1414,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_0f85cab7ac58ae_first30,jiufu_0f85cab7ac58ae,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,20240811T100212_165,165,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_55441b4c6fe974_first30,jiufu_55441b4c6fe974,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,20240811T100355_1129,1129,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_d074036ef96d31_first30,jiufu_d074036ef96d31,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,20240811T101031_281,281,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_cdaa16888fda03_first30,jiufu_cdaa16888fda03,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,20240811T101227_A1022182,A1022182,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_b7ed63dc0d8295_first30,jiufu_b7ed63dc0d8295,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,20240813T093620_1358,1358,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_7f3b12c4283ff8_first30,jiufu_7f3b12c4283ff8,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094421-281.MP4,20240813T094421_281,281,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_36d04432159cdf_first30,jiufu_36d04432159cdf,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094742-1429.MP4,20240813T094742_1429,1429,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_e47f27f9b4fe1b_first30,jiufu_e47f27f9b4fe1b,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095102-A1021134.MP4,20240813T095102_A1021134,A1021134,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_9ddfe0afe06424_first30,jiufu_9ddfe0afe06424,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,20240813T095941_1589,1589,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
jiufu_7beb44b12a5f36_first30,jiufu_7beb44b12a5f36,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T100207-713.MP4,20240813T100207_713,713,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_863ba366841332_first30,lindian_863ba366841332,lindian,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T083623n200886.MP4,20230806T083623_200886,200886,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_f4c3f7cfd1f82d_first30,lindian_f4c3f7cfd1f82d,lindian,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\无法分辨\20230806T092250n0889.MP4,20230806T092250_0889,0889,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_52246f3b889735_first30,lindian_52246f3b889735,lindian,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\无法分辨\20230806T094132n210965.MP4,20230806T094132_210965,210965,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_bcb88c685c04a2_first30,lindian_bcb88c685c04a2,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T064447n5364\20230807T070835n5364.MP4,20230807T070835_5364,5364,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_98bee6712945e8_first30,lindian_98bee6712945e8,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T072332n211030\20230807T072332n211030.MP4,20230807T072332_211030,211030,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2fe39ab7839d9e_first30,lindian_2fe39ab7839d9e,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T072823n211003\20230807T072823n211003.MP4,20230807T072823_211003,211003,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_8ec34e91d5675f_first30,lindian_8ec34e91d5675f,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T071423n210947.MP4,20230807T071423_210947,210947,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e9f7c1da011596_first30,lindian_e9f7c1da011596,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T071620n211013.MP4,20230807T071620_211013,211013,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_59b32d80a20100_first30,lindian_59b32d80a20100,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T073951n170082.MP4,20230807T073951_170082,170082,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_01601a83f49f68_first30,lindian_01601a83f49f68,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T074242n200891.MP4,20230807T074242_200891,200891,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_caa802512d2fe4_first30,lindian_caa802512d2fe4,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T065625n170296fei.MP4,20230807T065625_170296,170296,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a3666e54b52b65_first30,lindian_a3666e54b52b65,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T065840n170296.MP4,20230807T065840_170296,170296,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_cedd05f55f0275_first30,lindian_cedd05f55f0275,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T070239n4541.MP4,20230807T070239_4541,4541,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e5bb8062a1ab44_first30,lindian_e5bb8062a1ab44,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T085014n2106.MP4,20230807T085014_2106,2106,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c1497c029ac502_first30,lindian_c1497c029ac502,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T085441n210965.MP4,20230807T085441_210965,210965,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_b0263cc8094496_first30,lindian_b0263cc8094496,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T074923n4717\20230807T074923n4717.MP4,20230807T074923_4717,4717,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_4efd228db9f7cb_first30,lindian_4efd228db9f7cb,lindian,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T075433n0514\20230807T075433n0514.MP4,20230807T075433_0514,0514,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2b4db0a9739da8_first30,lindian_2b4db0a9739da8,lindian,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T093702n196376.MP4,20230807T093702_196376,196376,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e31bd0944d8728_first30,lindian_e31bd0944d8728,lindian,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T094634n170065\20230807T095005n170065.MP4,20230807T095005_170065,170065,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_121cd8b0a5091f_first30,lindian_121cd8b0a5091f,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T082508n205256\20230808T082508n205256.MP4,20230808T082508_205256,205256,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_dba5f1d4dd0e90_first30,lindian_dba5f1d4dd0e90,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T083028n310\20230808T083028n310.MP4,20230808T083028_310,310,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_627c4e941f0dea_first30,lindian_627c4e941f0dea,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T083520n4717\20230808T083520n4717.MP4,20230808T083520_4717,4717,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_4d254351a82aca_first30,lindian_4d254351a82aca,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T083831n0748\20230808T083831n0748.MP4,20230808T083831_0748,0748,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_caa6fe396b573b_first30,lindian_caa6fe396b573b,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T084340n189556\20230808T084340n189556.MP4,20230808T084340_189556,189556,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_7928f88123b129_first30,lindian_7928f88123b129,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T085434n16110514\20230808T085434n16110514.MP4,20230808T085434_16110514,16110514,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_8a3122db6597c9_first30,lindian_8a3122db6597c9,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T090855n211036\20230808T090855n211036.MP4,20230808T090855_211036,211036,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e9dfe61d32d7cc_first30,lindian_e9dfe61d32d7cc,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T091338n200794\20230808T091338n200794.MP4,20230808T091338_200794,200794,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_4b58cc3eb30de7_first30,lindian_4b58cc3eb30de7,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T091729n4541\20230808T091729n4541.MP4,20230808T091729_4541,4541,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_6a34ea377857f4_first30,lindian_6a34ea377857f4,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092117n190514\20230808T092117n190514.MP4,20230808T092117_190514,190514,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_56863fe2b92cc2_first30,lindian_56863fe2b92cc2,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092430n211046\20230808T092430n211046.MP4,20230808T092430_211046,211046,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_afe04c7ee58389_first30,lindian_afe04c7ee58389,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092747n211063\20230808T092747n211063.MP4,20230808T092747_211063,211063,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_45ada781f1c9f1_first30,lindian_45ada781f1c9f1,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T093014n211075\20230808T093014n211075.MP4,20230808T093014_211075,211075,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_8879d9183c80b9_first30,lindian_8879d9183c80b9,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T065215n177301.MP4,20230808T065215_177301,177301,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_9dcc4591a7cf19_first30,lindian_9dcc4591a7cf19,lindian,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T084922n210984.MP4,20230808T084922_210984,210984,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
